padron,bajado,terreno,mejoras,ph,total,valuacion
83346,true,39495.8,0.0,0.0,39495.8,21234.29
83347,true,23915.81,90794.15,0.0,114709.96,61672.01
83348,true,23915.81,0.0,0.0,23915.81,12857.95
83350,true,31950.51,0.0,0.0,31950.51,17177.69
83351,true,27102.5,0.0,0.0,27102.5,14571.23
83352,true,24528.89,114096.85,0.0,138625.75,74529.95
83353,true,24799.21,65110.46,0.0,89909.67,48338.52016
83354,true,36876.58,137652.39,0.0,174528.97,93832.78
83355,true,31180.86,10156.09,0.0,41336.95,22224.17
83357,true,36885.79,151300.27,0.0,188186.07,101175.29
83358,true,31180.86,175497.22,0.0,206678.08,111117.24
83359,true,52124.08,206547.55,0.0,258671.63,139070.76
83360,true,108983.52,167253.49,0.0,276237.0,148514.51
83361,true,45731.97,178122.11,0.0,223854.08,120351.64
83362,true,36876.58,120740.65,0.0,157617.23,84740.44
83364,true,34620.52,40285.68,0.0,74906.2,40272.14
83365,true,42509.93,0.0,0.0,42509.93,22854.8
83366,true,37417.05,0.0,0.0,37417.05,20116.69
83367,true,36494.68,48205.07,0.0,84699.75,45537.49
83368,true,44547.64,145119.09,0.0,189666.72,101971.34
83369,true,85539.52,292518.73,0.0,378058.25,203257.11
83370,true,30744.32,95396.78,0.0,126141.1,67817.79
83396,true,5691547.33,222583.45,0.0,5914130.78,3179640.2
83398,true,185031.44,930242.2,0.0,1115273.64,599609.46
83399,true,34977.85,195124.58,0.0,230102.43,123710.98
83404,true,1171237.49,6112916.92,0.0,7284154.41,3916212.05
83436,true,36793.44,173758.95,0.0,210552.4,113200.2
83474,true,62233.42,83828.54,0.0,146061.96,78527.94
83498,true,0.0,0.0,0.0,0.0,
83502,true,150505.79,24731.86,0.0,175237.65,94213.79
83513,true,377597.24,881525.99,0.0,1259123.23,676947.97
83516,true,202621.1,567370.7,0.0,769991.8,413974.09
83518,true,87839.51,95733.08,0.0,183572.59,98694.931
83624,true,117200.16,134521.64,0.0,251721.8,30100.0
83633,true,0.0,0.0,0.0,0.0,
83652,true,0.0,0.0,0.0,0.0,
83653,true,287292.69,1128056.86,0.0,1415349.54,760940.61
83654,true,264150.78,464651.31,0.0,728802.09,391829.07
83658,true,228243.93,464781.85,0.0,693025.78,372594.5
83659,true,303818.33,472316.88,0.0,776135.21,417276.98
83666,true,0.0,0.0,0.0,0.0,
83705,true,340799.07,251438.12,0.0,592237.19,318407.08
83937,true,129766.24,0.0,0.0,129766.24,62983.03
83938,true,121331.34,0.0,0.0,121331.34,58618.86
83940,true,211623.09,246558.44,0.0,458181.53,246334.14
83945,true,28268.65,17472.77,0.0,45741.42,24592.15
83948,true,0.0,0.0,0.0,0.0,
83949,true,97267.54,212773.04,0.0,310040.58,166688.48
83962,true,172222.93,354165.66,0.0,526388.59,283004.62
83964,true,172668.85,393010.15,0.0,565679.0,304128.48
83965,true,344350.51,608566.54,0.0,952917.05,512320.98
83967,true,122966.05,169997.62,0.0,292963.66,157507.34
83968,true,216037.17,274714.52,0.0,490751.69,263844.98
83991,true,68801.62,136533.58,0.0,205335.2,110395.25161
83998,true,0.0,0.0,0.0,0.0,
84012,true,70926.87,304922.34,0.0,375849.21,202069.47
84013,true,178567.9,211498.77,0.0,390066.67,209713.25
84018,true,97987.69,161460.59,0.0,259448.28,139488.32
84046,true,232468.88,265154.61,0.0,497623.49,267539.5
84064,true,5450.51,28288.61,0.0,33739.12,18139.3
84081,true,59553.91,359038.17,0.0,418592.09,225049.49
84550,true,40784.53,17979.72,0.0,58764.25,22300.0
84600,true,24035.45,112234.88,0.0,136270.33,27500.0
87554,true,292479.05,118960.09,0.0,411439.14,18700.0
180005,true,59898.43,154970.21,0.0,214868.65,115520.77
180014,true,48517.45,130195.6,0.0,178713.05,96082.29
180020,true,281492.61,0.0,0.0,281492.61,151340.11
180068,true,210703.66,150144.91,0.0,360848.57,194004.6
180166,true,265008.94,297196.32,0.0,562205.26,302260.88
180169,true,106814.02,234858.09,0.0,341672.11,183694.67
180192,true,35294.63,0.0,0.0,35294.63,25100.0
180213,true,510957.72,418765.38,0.0,929723.1,499851.11
180219,true,0.0,0.0,0.0,0.0,
180252,true,202981.59,206275.31,0.0,409256.9,220030.58
180254,true,140680.36,140926.43,0.0,281606.79,151401.497
180658,true,127051.47,344073.89,0.0,471125.36,253293.21
180659,true,167268.43,373733.13,0.0,541001.57,290861.04
180660,true,86656.44,153715.32,0.0,240371.76,129232.11
180664,true,477979.76,1676246.31,0.0,2154226.07,1158186.05
180666,true,77200.76,177745.97,0.0,254946.73,137068.12
180667,true,231259.29,81329.1,0.0,312588.38,168058.26
180669,true,124900.02,80311.46,0.0,205211.47,110328.74
180670,true,51641.93,144932.85,0.0,196574.78,105685.37
180673,true,104084.68,164027.19,0.0,268111.87,144146.16
180674,true,121106.03,59188.86,0.0,180294.89,96932.73
180675,true,104014.81,115795.04,0.0,219809.85,118177.35
180676,true,244719.17,346407.47,0.0,591126.64,317810.02
180677,true,127009.73,82217.62,0.0,209227.36,112487.83
180678,true,121106.03,78716.77,0.0,199822.8,107431.6
180679,true,124570.64,405535.7,0.0,530106.34,285003.41
180717,true,663102.89,633756.19,0.0,1296859.08,678453.48
180729,true,842181.82,637355.09,0.0,1479536.91,662642.45
180786,true,780938.45,326807.56,0.0,1107746.01,595562.36
180788,true,22146.32,133135.69,0.0,155282.0,32400.0
180827,true,0.0,0.0,0.0,0.0,
180869,true,2160813.41,0.0,0.0,2160813.41,1161727.64
180870,true,258368.6,47594.79,0.0,305963.4,164496.44
180871,true,88942.15,0.0,0.0,88942.15,47818.35
180875,true,333011.68,264254.1,0.0,597265.78,321110.627
180878,true,0.0,0.0,0.0,0.0,
180887,true,776852.64,713953.91,0.0,1490806.55,801508.89
180889,true,785759.22,397650.98,0.0,1183410.2,276782.365
180892,true,35818.73,0.0,0.0,35818.73,19257.38
180893,true,34447.51,0.0,0.0,34447.51,18520.17
180895,true,35294.63,0.0,0.0,35294.63,18975.6
180896,true,35294.63,0.0,0.0,35294.63,18975.6
180966,true,74145.0,508005.35,0.0,582150.35,312984.04
180969,true,1911025.77,1870447.91,0.0,3781473.68,2033050.36
180971,true,2481848.8,0.0,0.0,2481848.8,1334327.31
180972,true,14006034.86,502010.52,0.0,14508045.38,7800024.38
180978,true,337116.67,0.0,0.0,337116.67,181245.51
180996,true,0.0,0.0,0.0,0.0,
181001,true,229322.76,1111569.95,0.0,1340892.7,720910.04
181021,true,86170.25,174217.87,0.0,260388.12,139993.6
181049,true,0.0,0.0,0.0,0.0,
181237,true,328959.78,366628.64,0.0,695588.43,373972.26
181238,true,102113.65,347015.76,0.0,449129.41,241467.42
181240,true,170822.0,705700.94,0.0,876522.94,471248.88
181449,true,37791.2,53262.21,0.0,91053.41,48953.42
181453,true,0.0,0.0,0.0,0.0,
181456,true,1022105.67,140158.57,0.0,1162264.24,624873.23
181458,true,62959.62,156271.57,0.0,219231.2,117866.23
181460,true,42509.93,146332.1,0.0,188842.03,101527.98
181462,true,52124.08,71182.15,0.0,123306.23,66293.66
181475,true,31156.25,41956.42,0.0,73112.67,39307.87
181476,true,36854.06,177955.89,0.0,214809.95,115489.2
181969,true,41607.77,194608.91,0.0,236216.68,376300.0
182190,true,70920.29,48769.2,0.0,119689.49,13200.0
182453,true,52196.79,243787.56,0.0,295984.35,159131.36
182461,true,45274.62,276637.98,0.0,321912.6,173071.28
182558,true,29926.91,0.0,0.0,29926.91,16089.74
182559,true,29850.65,0.0,0.0,29850.65,16048.73
182560,true,33441.49,0.0,0.0,33441.49,17979.28
182562,true,32070.85,0.0,0.0,32070.85,17242.39
182563,true,7083.54,45292.41,0.0,52375.95,28159.1
182564,true,33147.38,0.0,0.0,33147.38,17821.16
182567,true,31180.86,50357.1,0.0,81537.96,43837.62
182568,true,31180.86,44314.21,0.0,75495.08,40588.75
182569,true,45731.97,221699.19,0.0,267431.16,143780.19
182746,true,154913.99,346700.73,0.0,501614.71,269685.3311
182750,true,27210.45,171818.43,0.0,199028.88,107004.77
182751,true,27210.45,115418.47,0.0,142628.93,76682.22
182752,true,27771.8,96205.56,0.0,123977.35,66654.48
182753,true,31648.57,146973.44,0.0,178622.0,96033.32
182754,true,41633.35,188515.61,0.0,230148.96,123735.99
182765,true,37385.3,138582.76,0.0,175968.06,94606.46
182790,true,31180.86,0.0,0.0,31180.86,16763.9
182793,true,36502.39,209485.5,0.0,245987.89,132251.55
182908,true,34203.83,63188.11,0.0,97391.94,52361.26
182937,true,126846.24,349191.34,0.0,476037.58,255934.17
183031,true,24113.15,92282.82,0.0,116395.97,62578.47
183032,true,24113.15,53136.33,0.0,77249.48,41531.96
183033,true,23697.43,17336.19,0.0,41033.62,22061.08
183034,true,36502.39,145663.77,0.0,182166.16,97938.79
183297,true,721437.84,39564.02,0.0,761001.87,409140.78
183346,true,150044.83,568924.47,0.0,718969.3,11900.0
183414,true,796521.08,546024.45,0.0,1342545.53,721798.66
183425,true,980246.89,2543396.06,0.0,3523642.95,1894431.69
183430,true,332473.25,2539986.94,0.0,2872460.19,1544333.43
183431,true,54988.46,84384.1,0.0,139372.56,74931.48
183436,true,544932.51,963296.72,0.0,1508229.23,875774.28
183455,true,399763.43,703766.72,0.0,1103530.14,593295.76
183457,true,492770.28,552361.17,0.0,1045131.45,561898.62
183458,true,404204.78,732725.32,0.0,1136930.1,611252.73
183462,true,353406.64,824455.08,0.0,1177861.72,296409.43
183463,true,0.0,0.0,0.0,0.0,
183464,true,0.0,0.0,0.0,0.0,
183465,true,77744.06,1424965.17,0.0,1502709.24,807908.18
183466,true,74316.69,1424965.17,0.0,1499281.87,806065.52
183467,true,187487.41,317301.93,0.0,504789.34,271392.12
183468,true,272386.76,289028.38,0.0,561415.14,301836.09
183471,true,83092.09,350134.67,0.0,433226.76,232917.61
183472,true,213779.66,668671.59,0.0,882451.25,474436.15
183473,true,232002.9,0.0,0.0,232002.9,124732.73
183474,true,273705.65,469283.65,0.0,742989.3,399456.59
183475,true,314178.4,287821.06,0.0,601999.45,367834.84
183479,true,564625.85,652026.67,0.0,1216652.52,654114.25
183480,true,551718.58,452776.3,0.0,1004494.88,540051.01
183481,true,451992.69,467771.3,0.0,919763.99,494496.77
183482,true,477249.57,1082035.9,0.0,1559285.47,838325.51
183483,true,305315.3,540100.39,0.0,845415.69,454524.56
183484,true,124037.5,394597.39,0.0,518634.88,278835.94
183485,true,319706.14,988372.45,0.0,1308078.59,703268.04
183486,true,293539.16,554881.11,0.0,848420.27,456139.93
183487,true,243584.91,188356.55,0.0,431941.46,232226.58
183488,true,296612.85,240138.56,0.0,536751.4,288576.01
183490,true,292969.6,594417.1,0.0,887386.7,477089.61
183491,true,296682.98,535356.15,0.0,832039.13,447332.86
183513,true,0.0,0.0,0.0,0.0,
183772,true,436937.76,303498.52,0.0,740436.28,398084.02
183773,true,1026930.12,352374.29,0.0,1379304.4,818642.26
183779,true,584885.14,233722.32,0.0,818607.46,440111.53
183783,true,322565.87,0.0,0.0,322565.87,173422.5
183811,true,85575.03,267733.79,0.0,353308.82,189950.97
183812,true,190535.03,96461.35,0.0,286996.38,154299.12
183815,true,155693.2,0.0,0.0,155693.2,83706.01
183816,true,155693.2,0.0,0.0,155693.2,83706.01
183818,true,196097.23,0.0,0.0,196097.23,105428.61
183830,true,58291.12,29777.74,0.0,88068.86,47348.84
183831,true,111699.13,144000.64,0.0,255699.77,137473.0
183835,true,99687.25,45961.42,0.0,145648.67,78305.73
183839,true,157038.65,947912.87,0.0,1104951.52,594059.94
183842,true,115046.19,0.0,0.0,115046.19,61852.78
183843,true,140189.52,203859.45,0.0,344048.97,184972.567
183847,true,691676.85,1550210.81,0.0,2241887.66,1205315.93
183848,true,626943.33,123137.27,0.0,750080.61,403269.13
183849,true,626943.32,720184.09,0.0,1347127.42,452090.25
183852,true,329880.02,656936.68,0.0,986816.69,530546.61
183861,true,189765.83,164598.86,0.0,354364.69,190518.65
183910,true,579936.93,1401548.74,0.0,1981485.67,1065314.86
183911,true,546132.37,2747471.59,0.0,3293603.97,1770754.81
183920,true,88734.53,34430.28,0.0,123164.81,66217.64
183946,true,329087.86,529106.68,0.0,858194.54,461394.91
183953,true,250486.32,840929.25,0.0,1091415.57,586782.56
183954,true,202643.39,70269.96,0.0,272913.35,146727.6
183955,true,189068.95,163870.07,0.0,352939.03,189752.16
183956,true,168780.2,500067.11,0.0,668847.31,359595.32
183957,true,122167.32,275383.78,0.0,397551.1,213737.14
183987,true,0.0,0.0,0.0,0.0,
183989,true,694229.0,309147.85,0.0,1003376.85,539449.92
183992,true,74451.04,0.0,0.0,74451.04,40027.44
184195,true,66789.44,0.0,0.0,66789.44,48600.0
184238,true,0.0,0.0,0.0,0.0,
184271,true,158946.63,271680.86,0.0,430627.49,231520.16
184281,true,35114.07,189445.36,0.0,224559.43,120730.87
184282,true,121773.04,132264.33,0.0,254037.37,136579.22
184283,true,101914.7,415675.37,0.0,517590.08,278274.22
184284,true,100842.69,317926.19,0.0,418768.88,225144.55
184295,true,63230.84,363188.46,0.0,426419.3,229257.67
184296,true,96051.08,139743.69,0.0,235794.76,126771.37
184298,true,98550.64,207453.19,0.0,306003.83,164518.19
184304,true,118351.91,438390.02,0.0,556741.93,299323.6
184306,true,100546.54,352525.53,0.0,453072.07,243587.14
184309,true,100627.59,482229.04,0.0,582856.63,313363.77
184311,true,119225.14,45665.95,0.0,164891.09,88651.11
184312,true,290402.0,343654.98,0.0,634056.98,340890.84
184319,true,243386.03,428213.23,0.0,671599.26,361074.87
184384,true,727553.56,173995.81,0.0,901549.37,484703.95
184385,true,1430737.17,0.0,0.0,1430737.17,769213.53
184386,true,183892.0,380861.04,0.0,564753.04,303630.65
184388,true,229324.22,84805.77,0.0,314129.99,168887.09
184389,true,229269.4,355600.45,0.0,584869.85,314446.15
184390,true,182314.07,317588.14,0.0,499902.22,268764.62
184392,true,168666.63,242395.56,0.0,411062.19,221001.18
184393,true,168094.02,0.0,0.0,168094.02,85498.07
184396,true,243325.5,0.0,0.0,243325.5,130820.15
184411,true,248443.05,419073.9,0.0,667516.95,387892.78
184450,true,48005.3,5092.74,0.0,53098.04,28547.33
184474,true,116228.59,178471.95,0.0,294700.54,30800.0
184591,true,10999.84,74940.02,0.0,85939.86,24100.0
184646,true,175074.9,934532.39,0.0,1109607.28,596563.04
184647,true,163520.54,278458.91,0.0,441979.45,237623.35
184673,true,152162.62,263951.56,0.0,416114.19,223717.3
184674,true,247074.07,240140.45,0.0,487214.52,261943.28
184675,true,126283.49,610007.33,0.0,736290.82,433261.78
184677,true,182229.06,591142.16,0.0,773371.22,415790.97
184678,true,91523.96,0.0,0.0,91523.96,49206.42
184679,true,150821.84,438148.06,0.0,588969.9,316650.47
184680,true,145480.52,296392.88,0.0,441873.41,237566.34
184681,true,128309.29,408580.95,0.0,536890.24,288650.67
184682,true,191134.24,402602.4,0.0,593736.65,319213.24
184683,true,96490.66,190671.1,0.0,287161.76,154388.04
184684,true,209379.52,0.0,0.0,209379.52,112569.63
184685,true,136016.8,306123.41,0.0,442140.21,237709.79
184688,true,132573.58,417107.86,0.0,549681.44,295527.64
184705,true,1374483.77,37767.87,0.0,1412251.64,759275.07
184709,true,250309.32,486326.07,0.0,736635.39,396040.53
184710,true,731897.13,1789307.31,0.0,2521204.44,1355486.25
184714,true,406018.75,465765.54,0.0,871784.29,468701.23
184793,true,163762.93,726754.29,0.0,890517.22,478772.7
184795,true,183301.7,467411.86,0.0,650713.56,349845.99
184799,true,164292.81,0.0,0.0,164292.81,88329.47
184811,true,80104.92,125670.91,0.0,205775.82,110632.16
184821,true,100020.42,191105.2,0.0,291125.62,156519.15
184822,true,106499.29,284458.44,0.0,390957.73,210192.31
184826,true,0.0,0.0,0.0,0.0,
184828,true,138910.75,251696.74,0.0,390607.48,210004.01
184829,true,126619.25,345915.07,0.0,472534.32,254050.7
184830,true,121904.77,325619.32,0.0,447524.08,240604.34
184831,true,127741.8,428297.67,0.0,556039.47,298945.95
184832,true,167198.04,440866.36,0.0,608064.4,290325.0
184833,true,125807.15,484000.2,0.0,609807.35,193367.42
184835,true,108359.73,261722.32,0.0,370082.04,198968.83
184837,true,132206.92,579284.47,0.0,711491.39,382522.24
184839,true,98130.23,134187.03,0.0,232317.27,124901.75
184840,true,147182.29,485444.75,0.0,632627.04,340122.05
184841,true,105673.97,304913.15,0.0,410587.11,220745.75
184843,true,124093.61,291874.34,0.0,415967.95,223638.68
184844,true,152959.74,272375.23,0.0,425334.97,228674.7
184845,true,122815.13,337027.52,0.0,459842.66,247227.22
184846,true,123759.93,347361.05,0.0,471120.98,253290.85
184849,true,97979.01,249673.74,0.0,347652.75,186910.08
184850,true,110225.33,283259.64,0.0,393484.97,211551.05
184852,true,67245.44,248359.37,0.0,315604.81,169679.99
184855,true,165577.27,162080.11,0.0,327657.38,176159.88
184856,true,106354.8,356043.8,0.0,462398.6,248601.39
184857,true,183087.42,299047.01,0.0,482134.43,259212.06
184858,true,0.0,0.0,0.0,0.0,
184859,true,105978.37,280696.68,0.0,386675.05,207889.8
184862,true,81992.48,83089.24,0.0,165081.72,88753.59
184864,true,106028.22,290056.93,0.0,396085.16,212949.0
184865,true,152721.88,599598.12,0.0,752320.0,404473.12
184866,true,126323.14,110736.68,0.0,237059.82,127451.51
184868,true,113802.43,353492.03,0.0,467294.46,251233.571
184869,true,152805.71,490588.09,0.0,643393.79,345910.64
184870,true,141171.47,566930.4,0.0,708101.87,380699.93
184872,true,82336.68,125794.03,0.0,208130.71,111898.22
184873,true,117899.18,212760.53,0.0,330659.72,177774.057
184874,true,376650.65,0.0,0.0,376650.65,23400.0
184875,true,97928.09,112294.63,0.0,210222.72,113022.96
184876,true,140388.7,255482.33,0.0,395871.03,212833.88
184877,true,110440.15,504716.17,0.0,615156.32,330729.2
184878,true,108359.73,567213.3,0.0,675573.03,363211.3
184883,true,95257.6,281118.04,0.0,376375.65,202352.5
184884,true,97543.72,0.0,0.0,97543.72,52442.85
184885,true,129063.84,59649.59,0.0,188713.43,101458.84
184887,true,143377.23,105535.26,0.0,248912.49,133823.92
184888,true,81269.81,259901.66,0.0,341171.47,183425.52
184889,true,92607.2,0.0,0.0,92607.2,49788.81
184892,true,33637.97,282066.59,0.0,315704.56,169733.63
184894,true,84123.21,0.0,0.0,84123.21,45227.53
184895,true,89760.3,0.0,0.0,89760.3,48258.21
184896,true,89760.3,0.0,0.0,89760.3,48258.21
184897,true,84123.21,0.0,0.0,84123.21,45227.53
184898,true,81887.58,0.0,0.0,81887.58,44025.57
184901,true,61388.03,165480.11,0.0,226868.14,121972.12
184902,true,112938.14,148926.2,0.0,261864.34,140787.27
184903,true,64615.96,390468.37,0.0,455084.33,244668.99
184904,true,95401.87,265499.5,0.0,360901.38,194032.99
184905,true,67916.04,123218.12,0.0,191134.17,102760.3
184906,true,91058.47,287805.0,0.0,378863.47,203690.03
184908,true,103388.79,252709.7,0.0,356098.5,191450.79
184909,true,86325.27,203257.14,0.0,289582.4,155689.45
184912,true,66132.08,446776.97,0.0,512909.05,275757.54
184913,true,122718.37,856502.02,0.0,979220.39,526462.57
184914,true,92944.83,237031.82,0.0,329976.65,177406.79
184917,true,109028.33,519442.21,0.0,628470.54,337887.39
184919,true,124171.32,326872.41,0.0,451043.74,242496.64
184920,true,97150.98,277561.31,0.0,374712.29,201458.21
184921,true,93819.8,2095.87,0.0,95915.66,51567.56
184922,true,82299.38,470467.31,0.0,552766.69,297186.39
184924,true,92607.2,164123.86,0.0,256731.05,138027.45
184925,true,80046.64,0.0,0.0,80046.64,43035.83
184926,true,83476.74,515527.14,0.0,599003.87,322045.08
184927,true,70556.67,316615.67,0.0,387172.35,208157.17
184928,true,64247.19,409627.35,0.0,473874.53,218332.8
184929,true,64579.54,301744.84,0.0,366324.38,196948.58
184933,true,74834.07,195788.38,0.0,270622.45,145495.92
184934,true,73150.32,216562.15,0.0,289712.47,155759.39
184937,true,98219.78,685201.57,0.0,783421.34,421194.27
184938,true,92607.2,349265.21,0.0,441872.4,237565.81
184940,true,168376.66,596756.3,0.0,765132.96,411361.8
184943,true,83940.71,19628.15,0.0,103568.86,48162.19
184948,true,62801.3,196958.78,0.0,259760.08,139655.94
184949,true,66625.66,325817.54,0.0,392443.21,210990.97
184950,true,64402.11,76985.54,0.0,141387.64,76014.85
184951,true,66513.1,314186.67,0.0,380699.78,204677.29
184952,true,65479.83,278003.41,0.0,343483.24,184668.39
184956,true,27110.35,163289.88,0.0,190400.22,102365.71
184957,true,0.0,0.0,0.0,0.0,
184960,true,45533.08,193811.82,0.0,239344.9,128680.03
184963,true,98219.78,231018.19,0.0,329237.97,177009.66
184965,true,90980.9,311058.01,0.0,402038.91,216149.95
184966,true,91671.83,300872.17,0.0,392544.0,211045.15
184970,true,88308.86,236624.99,0.0,324933.85,174695.61
184971,true,24232.57,246584.68,0.0,270817.25,145600.66
184972,true,79114.85,395374.29,0.0,474489.14,255101.69
184973,true,114983.7,508478.94,0.0,623462.64,335194.96
184974,true,84257.83,0.0,0.0,84257.83,45299.9
184975,true,91213.8,273309.25,0.0,364523.05,195980.14
184976,true,51731.43,0.0,0.0,51731.43,27812.59
184977,true,63104.1,0.0,0.0,63104.1,33926.92
184978,true,63058.62,203176.54,0.0,266235.16,143137.17
184980,true,51877.15,124928.91,0.0,176806.06,95057.02
184981,true,62937.58,0.0,0.0,62937.58,33837.39
184992,true,161944.27,45769.26,0.0,207713.53,105639.84
184993,true,138474.28,351376.73,0.0,489851.01,263360.75
184994,true,198323.26,161922.75,0.0,360246.01,193680.64
184995,true,95401.73,882126.21,0.0,977527.94,525552.65
184996,true,183577.35,0.0,0.0,183577.35,98697.49
184997,true,174223.13,0.0,0.0,174223.13,93668.34
184998,true,172664.1,525377.25,0.0,698041.34,375291.03
280001,true,179030.14,540842.81,0.0,719872.95,387028.47
280002,true,167096.64,251633.23,0.0,418729.87,215768.52
280003,true,226905.82,548844.68,0.0,775750.5,417070.15
280004,true,154280.33,270532.8,0.0,424813.13,228394.16
280005,true,160256.66,0.0,0.0,160256.66,86159.49
280012,true,102339.47,37674.4,0.0,140013.87,75276.26
280019,true,244505.84,554288.93,0.0,798794.76,429459.54
